State,Time_ms,Time (ms),Voltage,Pt_stat_press,Pt_dyna_press,Pt_alt,Pt_speed,Pt_temp,Upust_state,MValve_state,Tank_press,Press,Altitude,Alt (filtered),Speed,Speed (excel),Acceleration,Acceleration (excel),sepb1,sepb2
7,4875614,172241,12.26,730.09,731.87,2843.2,2.05,23.25,1,0,0,936.92,166,,"-3,92",,"1,07",,3,135
7,4876616,173243,12.36,730.09,731.87,2843.2,2.05,23.25,1,0,0,937.37,162,,"-4,06",,"-0,14",,3,135
7,4877618,174245,12.37,730.09,731.87,2843.2,2.05,23.25,1,0,0,937.7,159,,"-3,01",,"1,05",,3,135
7,4878620,175247,12.39,730.09,731.87,2843.2,2.05,23.25,1,0,0,938.43,152,,"-6,83",,"-3,73",,3,135
7,4879621,176248,12.2,730.09,731.87,2843.2,2.05,23.25,1,0,0,938.84,149,,"-3,01",,"3,83",,3,135
7,4880623,"177,25",12.5,730.09,731.87,2843.2,2.05,23.25,1,0,0,939.3,145,,"-4,06",,"-1,07",,3,135
7,4881624,178251,12.57,730.09,731.87,2843.2,2.05,23.25,1,0,0,939.77,140,,"-4,92",,"-0,85",,3,199
7,4882625,179252,12.17,730.09,731.87,2843.2,2.05,23.25,1,0,0,940.36,135,,"-5,08",,"-0,16",,3,199
7,4883626,180253,12.44,730.09,731.87,2843.2,2.05,23.25,1,0,0,940.75,132,"131,8888889","-2,94",-4265,"2,09",-30,3,199
7,4884627,181254,12.26,730.09,731.87,2843.2,2.05,23.25,1,0,0,941.28,127,,"-5,07",,"-2,16",,3,199
7,4885629,182256,12.26,730.09,731.87,2843.2,2.05,23.25,1,0,0,941.65,124,,"-3,01",,"2,07",,3,199
7,4886630,183257,12.24,730.09,731.87,2843.2,2.05,23.25,1,0,0,942.18,119,,"-4,9",,"-1,86",,3,199
7,4887631,184258,12.42,730.09,731.87,2843.2,2.05,23.25,1,0,0,942.55,116,,"-3,05",,"1,88",,3,199
7,4888633,"185,26",12.26,730.09,731.87,2843.2,2.05,23.25,1,0,0,943.35,108,,"-8,02",,"-4,98",,3,199
7,4889635,186262,12.34,730.09,731.87,2843.2,2.05,23.25,1,0,0,943.78,105,,"-2,94",,"4,98",,3,199
7,4890637,187264,12.19,730.09,731.87,2843.2,2.05,23.25,1,0,0,944.14,101,,"-4,06",,"-1,13",,3,199
7,4891639,188266,12.34,730.09,731.87,2843.2,2.05,23.25,1,0,0,944.61,97,,"-3,92",,"0,14",,3,199
7,4892641,189268,12.24,730.09,731.87,2843.2,2.05,23.25,1,0,0,944.93,94,"92,88888889","-3,05",-4326,"0,89",-7,3,199
7,4893642,190269,12.26,730.09,731.87,2843.2,2.05,23.25,1,0,0,945.71,87,,"-6,87",,"-3,75",,3,199
7,4894643,"191,27",12.26,730.09,731.87,2843.2,2.05,23.25,1,0,0,945.93,85,,"-2,03",,"4,91",,3,199
7,4895644,192271,12.2,730.09,731.87,2843.2,2.05,23.25,1,0,0,946.26,83,,-2,,"0,03",,3,199
7,4896645,193272,12.34,730.09,731.87,2843.2,2.05,23.25,1,0,0,947.03,76,,"-6,86",,"-4,76",,3,199
7,4897646,194273,12.27,730.09,731.87,2843.2,2.05,23.25,1,0,0,947.42,72,,"-4,06",,"2,84",,3,199
7,4898648,195275,12.26,730.09,731.87,2843.2,2.05,23.25,1,0,0,948.07,66,,"-6,01",,"-1,96",,3,199
7,4899650,196277,12.3,730.09,731.87,2843.2,2.05,23.25,1,0,0,948.46,63,,"-2,93",,"3,01",,3,199
7,4900652,197279,12.25,730.09,731.87,2843.2,2.05,23.25,1,0,0,948.84,60,,"-3,05",,"-0,11",,3,199
7,4901653,"198,28",12.32,730.09,731.87,2843.2,2.05,23.25,1,0,0,949.62,53,"53,66666667","-7,01",-4352,"-3,98",-3,3,199
7,4902655,199282,12.18,730.09,731.87,2843.2,2.05,23.25,1,0,0,950.15,48,,"-4,9",,"2,07",,3,199
7,4903657,200284,12.21,730.09,731.87,2843.2,2.05,23.25,1,0,0,950.5,45,,"-3,05",,"1,88",,3,199
7,4904658,201285,12.34,730.09,731.87,2843.2,2.05,23.25,1,0,0,951.1,40,,"-4,89",,"-1,8",,3,199
7,4905660,202287,12.32,730.09,731.87,2843.2,2.05,23.25,1,0,0,951.5,36,,"-4,06",,"0,84",,3,199
7,4906661,203288,12.19,730.09,731.87,2843.2,2.05,23.25,1,0,0,952.04,31,,"-4,93",,"-0,85",,3,199
7,4907662,204289,12.35,730.09,731.87,2843.2,2.05,23.25,1,0,0,952.54,27,,-4,,"0,92",,3,199
7,4908664,205291,12.23,730.09,731.87,2843.2,2.05,23.25,1,0,0,953.03,22,,"-5,08",,"-1,09",,3,199
7,4909665,206292,12.36,730.09,731.87,2843.2,2.05,23.25,1,0,0,953.45,19,,"-2,93",,"2,10",,3,199
7,4910667,207294,12.19,730.09,731.87,2843.2,2.05,23.25,1,0,0,953.95,14,"13,66666667","-5,08",-4438,"-2,18",-9,3,199
7,4911668,208295,12.35,730.09,731.87,2843.2,2.05,23.25,1,0,0,954.66,8,,"-5,92",,"-0,83",,3,199
7,4912670,209297,12.26,730.09,731.87,2843.2,2.05,23.25,1,0,0,955.01,5,,-3,,"2,92",,3,199
7,4913672,210299,12.24,730.09,731.87,2843.2,2.05,23.25,1,0,0,955.65,0,,"-5,08",,"-2,11",,3,199
7,4914673,"211,3",12.36,730.09,731.87,2843.2,2.05,23.25,1,0,0,956.07,-3,,"-2,94",,"2,09",,3,199
7,4915674,212301,12.19,730.09,731.87,2843.2,2.05,23.25,1,0,0,956.85,-10,,"-7,11",,"-4,23",,3,199
7,4916676,213303,12.36,730.09,731.87,2843.2,2.05,23.25,1,0,0,957.33,-15,,"-5,01",,"2,10",,3,199
7,4917678,214305,12.32,730.09,731.87,2843.2,2.05,23.25,1,0,0,958.13,-22,,"-6,86",,"-1,82",,3,199
7,4918679,215306,12.25,730.09,731.87,2843.2,2.05,23.25,1,0,0,958.39,-24,,"-2,03",,"4,91",,3,199
7,4919680,216307,12.24,730.09,731.87,2843.2,2.05,23.25,1,0,0,958.82,-28,-28,"-3,93",-4623,"-1,87",-21,3,199
7,4920682,217309,12.15,730.09,731.87,2843.2,2.05,23.25,1,0,0,959.25,-31,,"-3,05",,"0,9",,3,199
7,4921683,"218,31",12.33,730.09,731.87,2843.2,2.05,23.25,1,0,0,959.77,-36,,"-4,92",,"-1,84",,3,199
7,4922685,219312,12.33,730.09,731.87,2843.2,2.05,23.25,1,0,0,960.36,-41,,"-5,08",,"-0,16",,3,199
7,4923686,220313,12.25,730.09,731.87,2843.2,2.05,23.25,1,0,0,960.85,-45,,"-3,9",,"1,15",,3,199
7,4924687,221314,12.16,730.09,731.87,2843.2,2.05,23.25,1,0,0,961.31,-50,,"-5,04",,"-1,14",,3,199
7,4925688,222315,12.34,730.09,731.87,2843.2,2.05,23.25,1,0,0,961.65,-53,,"-3,05",,"2,02",,3,199
7,4926689,223316,12.2,730.09,731.87,2843.2,2.05,23.25,1,0,0,962.14,-57,,"-3,93",,"-0,87",,3,199
7,4927690,224317,12.2,730.09,731.87,2843.2,2.05,23.25,1,0,0,962.57,-61,,"-4,06",,"-0,13",,3,199
7,4928692,225319,12.25,730.09,731.87,2843.2,2.05,23.25,1,0,0,962.98,-64,-65,"-3,01",-4106,"1,05",57,3,199
7,4929694,226321,12.19,730.09,731.87,2843.2,2.05,23.25,1,0,0,963.51,-69,,"-4,9",,"-1,86",,3,199
7,4930695,227322,12.55,730.09,731.87,2843.2,2.05,23.25,1,0,0,964.07,-74,,"-5,08",,"-0,18",,3,199
7,4931696,228323,12.17,730.09,731.87,2843.2,2.05,23.25,1,0,0,964.44,-77,,"-2,94",,"2,09",,3,199
7,4932698,229325,12.17,730.09,731.87,2843.2,2.05,23.25,1,0,0,964.82,-80,,"-3,05",,"-0,1",,3,199
7,4933699,230326,12.3,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.14,-83,,"-2,95",,"0,1",,3,199
7,4934700,231327,12.23,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.4,-85,,"-2,03",,"0,93",,3,199
7,4935702,232329,12.48,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.21,-84,,1,,"3,04",,3,199
7,4936703,"233,33",12.32,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.19,-84,,0,,"-0,98",,3,199
7,4937705,234332,12.18,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.16,-83,"-83,44444444","1,02",-2046,"1,03",228,3,199
7,4938707,235334,12.17,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.14,-83,,0,,"-1,01",,3,199
7,4939709,236336,12.21,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.13,-83,,0,,0,,3,199
7,4940710,237337,12.47,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.13,-83,,0,,0,,3,199
7,4941711,238338,12.27,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.09,-83,,0,,0,,3,199
7,4942712,239339,12.35,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.08,-83,,0,,0,,3,199
7,4943713,"240,34",12.27,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.1,-83,,0,,0,,3,199
7,4944715,241342,12.33,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.08,-83,,0,,0,,3,199
7,4945717,242344,12.07,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.09,-83,,0,,0,,3,199
7,4946718,243345,12.26,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.04,-82,"-82,55555556","1,02",99,"1,03",238,3,199
7,4947719,244346,12.27,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.04,-82,,0,,-1,,3,199
7,4948720,245347,12.16,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.05,-82,,0,,0,,3,199
7,4949722,246349,12.3,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.07,-83,,-1,,-1,,3,199
7,4950724,247351,12.06,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.03,-82,,"0,98",,"1,94",,3,199
7,4951726,248353,12.25,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.06,-82,,0,,"-0,99",,3,199
7,4952728,249355,12.15,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.06,-82,,0,,0,,3,199
7,4953730,250357,12.2,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.04,-82,,0,,0,,3,199
7,4954731,251358,12.15,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.02,-82,,0,,0,,3,199
7,4955732,252359,12.32,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.06,-82,"-82,11111111",0,49,0,-5,3,199
7,4956733,"253,36",12.25,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.04,-82,,0,,0,,3,199
7,4957735,254362,12.27,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.06,-82,,0,,0,,3,199
7,4958737,255364,12.29,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.07,-83,,"-1,02",,"-1,03",,3,199
7,4959738,256365,12.23,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.06,-82,,"0,98",,"1,96",,3,199
7,4960740,257367,12.24,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.07,-83,,"-1,02",,"-2,03",,3,199
7,4961741,258368,12.21,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.06,-82,,"0,98",,"1,96",,3,199
7,4962743,"259,37",12.21,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.08,-83,,"-1,02",,"-2,03",,3,199
7,4963744,260371,12.36,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.08,-83,,0,,1,,3,199
7,4964745,261372,12.3,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.09,-83,"-82,88888889",0,-86,0,-15,3,199
7,4965747,262374,12.05,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.08,-83,,0,,0,,3,199
7,4966749,263376,12.15,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.1,-83,,0,,0,,3,199
7,4967751,264378,12.26,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.1,-83,,0,,0,,3,199
7,4968753,"265,38",12.22,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.08,-83,,0,,0,,3,199
7,4969755,266382,12.2,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.13,-83,,0,,0,,3,199
7,4970756,267383,12.06,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.12,-83,,0,,0,,3,199
7,4971758,268385,12.22,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.14,-83,,0,,0,,3,199
7,4972759,269386,12.23,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.14,-83,,0,,0,,3,199
7,4973760,270387,12.21,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.15,-83,,0,9195,0,1029,3,199
7,4974762,271389,12.18,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.16,-83,,0,,0,,3,199
8,4984764,281391,12.39,730.09,731.87,2843.2,2.05,23.25,1,0,0,965.16,2760,,"1224,49",,"24573,1",,3,199
